1.14349	0.339692	0.751829
1.14413	0.337216	0.750697
1.14475	0.334768	0.749456
1.14533	0.33242	0.748131
1.14579	0.330548	0.746958
1.14621	0.328856	0.745789
1.14659	0.327327	0.744624
1.14697	0.325804	0.743335
1.14731	0.324449	0.74205
1.14763	0.32325	0.740769
1.14792	0.322189	0.739485
1.14819	0.321258	0.738191
1.14841	0.320562	0.73708
1.14863	0.319923	0.735897
1.14883	0.319403	0.734757
1.14903	0.318959	0.733571
1.14923	0.318613	0.73239
1.14942	0.318363	0.731223
1.1496	0.318203	0.730057
1.14979	0.318131	0.72887
1.15	0.318154	0.72763
1.15022	0.318291	0.726281
1.15045	0.318537	0.724976
1.15068	0.318889	0.723684
1.15094	0.319359	0.722376
1.15121	0.319959	0.721042
1.15152	0.320691	0.719694
1.1518	0.321411	0.718559
1.15208	0.322164	0.717508
1.1524	0.323042	0.716414
1.15276	0.324035	0.715306
1.15312	0.325068	0.714265
1.15351	0.32614	0.71328
1.15391	0.327252	0.712346
1.15433	0.328401	0.711457
1.15477	0.329586	0.71061
1.15523	0.330806	0.709803
1.15572	0.332055	0.709037
1.15622	0.333329	0.708311
1.15675	0.33462	0.707628
1.15729	0.335916	0.70699
1.15784	0.337201	0.706401
1.1584	0.338451	0.705867
1.15892	0.339619	0.705401
1.15947	0.340787	0.704965
1.1601	0.342118	0.704502
1.16082	0.343593	0.704029
1.16164	0.345209	0.703559
1.16257	0.346964	0.703102
1.1636	0.348858	0.702668
1.16476	0.350893	0.702268
1.16607	0.353073	0.701914
1.16753	0.355399	0.701619
1.16917	0.357873	0.701399
1.17101	0.360495	0.701268
1.17308	0.363264	0.701247
1.17541	0.366178	0.701358
1.17804	0.369227	0.701626
1.18101	0.3724	0.702079
1.18436	0.375679	0.70275
1.18814	0.379037	0.703677
1.19244	0.382444	0.704903
1.19732	0.385855	0.70648
1.20286	0.389201	0.708462
1.20915	0.392396	0.71091
1.21619	0.39529	0.713843
1.22401	0.397749	0.717284
